DATE,품목명,단위,등급명,평균가격,전일대비_가격차이,전일대비_가격변화율(%),공휴일여부,일요일여부
2024-09-09,토마토,5키로상자,상,37731,37731,0.0,0,0
2024-09-10,토마토,5키로상자,상,37508,37508,0.0,0,0
2024-09-11,토마토,5키로상자,상,40958,3450,9.198037751946252,0,0
2024-09-12,토마토,5키로상자,상,42786,1828,4.463108550222179,0,0
2024-09-13,토마토,5키로상자,상,44285,1499,3.5034824475295654,0,0
2024-09-14,토마토,5키로상자,상,37536,-6749,-15.23992322456814,0,0
2024-09-15,토마토,5키로상자,상,0,0,0.0,0,1
2024-09-16,토마토,5키로상자,상,23103,23103,0.0,0,0
2024-09-17,토마토,5키로상자,상,0,0,0.0,0,0
2024-09-18,,,,0,0,0.0,0,0
2024-09-19,토마토,5키로상자,상,0,0,0.0,0,0
2024-09-20,토마토,5키로상자,상,13408,13408,0.0,0,0
2024-09-21,토마토,5키로상자,상,15758,2350,17.526849642004773,0,0
2024-09-22,토마토,5키로상자,상,0,0,0.0,0,1
2024-09-23,토마토,5키로상자,상,19804,19804,0.0,0,0
2024-09-24,토마토,5키로상자,상,16855,-2949,-14.890931125025247,0,0
2024-09-25,토마토,5키로상자,상,19494,2639,15.65707505191338,0,0
2024-09-26,토마토,5키로상자,상,23617,4123,21.150097465886937,0,0
2024-09-27,토마토,5키로상자,상,22101,-1516,-6.419104882076471,0,0
2024-09-28,토마토,5키로상자,상,23501,1400,6.334554997511425,0,0
2024-09-29,토마토,5키로상자,상,0,0,0.0,0,1
2024-09-30,토마토,5키로상자,상,24942,24942,0.0,0,0
2024-10-01,토마토,5키로상자,상,29594,4652,18.651270948600757,0,0
2024-10-02,토마토,5키로상자,상,40424,40424,0.0,0,0
2024-10-03,토마토,5키로상자,상,55664,55664,0.0,0,0
2024-10-04,토마토,5키로상자,상,59119,59119,0.0,0,0
2024-10-05,토마토,5키로상자,상,60248,60248,0.0,0,0
2024-10-06,,,,0,0,0.0,0,1
2024-10-07,토마토,5키로상자,상,58509,58509,0.0,0,0
2024-10-08,토마토,5키로상자,상,55855,55855,0.0,0,0
2024-10-09,토마토,5키로상자,상,53700,53700,0.0,0,0
2024-10-10,토마토,5키로상자,상,59550,59550,0.0,0,0
2024-10-11,토마토,5키로상자,상,57123,-2427,-4.075566750629723,0,0
2024-10-12,토마토,5키로상자,상,62537,5414,9.477793533252806,0,0
2024-10-13,토마토,5키로상자,상,0,0,0.0,0,1
2024-10-14,토마토,5키로상자,상,57413,57413,0.0,0,0
2024-10-15,토마토,5키로상자,상,42461,-14952,-26.042882274049436,0,0
2024-10-16,토마토,5키로상자,상,39270,-3191,-7.515131532465086,0,0
2024-10-17,토마토,5키로상자,상,38284,-986,-2.51082251082251,0,0
2024-10-18,토마토,5키로상자,상,38000,-284,-0.7418242607877964,0,0
2024-10-19,토마토,5키로상자,상,31776,-6224,-16.378947368421052,0,0
2024-10-20,토마토,5키로상자,상,0,0,0.0,0,1
2024-10-21,토마토,5키로상자,상,31524,31524,0.0,0,0
2024-10-22,토마토,5키로상자,상,26415,-5109,-16.206699657403885,0,0
2024-10-23,토마토,5키로상자,상,25652,-763,-2.888510316108272,0,0
2024-10-24,토마토,5키로상자,상,23106,-2546,-9.92515203492905,0,0
2024-10-25,토마토,5키로상자,상,24870,1764,7.634380680342769,0,0
2024-10-26,토마토,5키로상자,상,20720,-4150,-16.68677121029353,0,0
2024-10-27,토마토,5키로상자,상,0,0,0.0,0,1
2024-10-28,토마토,5키로상자,상,23939,23939,0.0,0,0
2024-10-29,토마토,5키로상자,상,20790,-3149,-13.154267095534482,0,0
2024-10-30,토마토,5키로상자,상,21829,1039,4.997594997594998,0,0
2024-10-31,토마토,5키로상자,상,24839,3010,13.788996289339869,0,0
2024-11-01,토마토,5키로상자,상,27281,2442,9.831313659970208,0,0
2024-11-02,토마토,5키로상자,상,24257,24257,0.0,0,0
2024-11-03,,,,0,0,0.0,0,1
2024-11-04,토마토,5키로상자,상,24453,24453,0.0,0,0
2024-11-05,토마토,5키로상자,상,25728,25728,0.0,0,0
2024-11-06,토마토,5키로상자,상,25720,25720,0.0,0,0
2024-11-07,토마토,5키로상자,상,27827,27827,0.0,0,0
2024-11-08,토마토,5키로상자,상,28539,28539,0.0,0,0
2024-11-09,토마토,5키로상자,상,27632,27632,0.0,0,0
2024-11-10,,,,0,0,0.0,0,1
2024-11-11,토마토,5키로상자,상,30242,30242,0.0,0,0
2024-11-12,토마토,5키로상자,상,34442,4200,13.887970372329873,0,0
2024-11-13,토마토,5키로상자,상,37300,2858,8.298008245746473,0,0
2024-11-14,토마토,5키로상자,상,45995,8695,23.31099195710456,0,0
2024-11-15,토마토,5키로상자,상,38821,-7174,-15.597347537775846,0,0
2024-11-16,토마토,5키로상자,상,31545,-7276,-18.74243321913397,0,0
2024-11-17,토마토,5키로상자,상,0,0,0.0,0,1
2024-11-18,토마토,5키로상자,상,30694,30694,0.0,0,0
2024-11-19,토마토,5키로상자,상,32890,2196,7.154492734736431,0,0
2024-11-20,토마토,5키로상자,상,31429,-1461,-4.442079659470964,0,0
2024-11-21,토마토,5키로상자,상,31900,471,1.4986159279646187,0,0
2024-11-22,토마토,5키로상자,상,28881,-3019,-9.463949843260188,0,0
2024-11-23,토마토,5키로상자,상,23763,-5118,-17.720993040407187,0,0
2024-11-24,토마토,5키로상자,상,0,0,0.0,0,1
2024-11-25,토마토,5키로상자,상,24244,24244,0.0,0,0
2024-11-26,토마토,5키로상자,상,23553,-691,-2.850189737667052,0,0
2024-11-27,토마토,5키로상자,상,22420,-1133,-4.810427546384749,0,0
2024-11-28,토마토,5키로상자,상,22944,524,2.3371989295272075,0,0
2024-11-29,토마토,5키로상자,상,21072,-1872,-8.158995815899582,0,0
2024-11-30,토마토,5키로상자,상,20132,-940,-4.460895975702353,0,0
2024-12-01,토마토,5키로상자,상,0,0,0.0,0,1
2024-12-02,토마토,5키로상자,상,21967,21967,0.0,0,0
2024-12-03,토마토,5키로상자,상,25412,25412,0.0,0,0
2024-12-04,토마토,5키로상자,상,23378,23378,0.0,0,0
2024-12-05,토마토,5키로상자,상,23901,23901,0.0,0,0
2024-12-06,토마토,5키로상자,상,21729,21729,0.0,0,0
2024-12-07,토마토,5키로상자,상,19008,19008,0.0,0,0
2024-12-08,,,,0,0,0.0,0,1
2024-12-09,토마토,5키로상자,상,19529,19529,0.0,0,0
2024-12-10,토마토,5키로상자,상,19098,19098,0.0,0,0
2024-12-11,토마토,5키로상자,상,20330,1232,6.450937270918421,0,0
2024-12-12,토마토,5키로상자,상,20454,124,0.6099360550909985,0,0
2024-12-13,토마토,5키로상자,상,20122,-332,-1.6231543952283174,0,0
2024-12-14,토마토,5키로상자,상,19930,-192,-0.954179505019382,0,0
2024-12-15,토마토,5키로상자,상,0,0,0.0,0,1
2024-12-16,토마토,5키로상자,상,19514,19514,0.0,0,0
2024-12-17,토마토,5키로상자,상,18238,-1276,-6.538895152198422,0,0
2024-12-18,토마토,5키로상자,상,17207,-1031,-5.653032130716087,0,0
2024-12-19,토마토,5키로상자,상,19834,2627,15.267042482710524,0,0
2024-12-20,토마토,5키로상자,상,17353,-2481,-12.508823232832512,0,0
2024-12-21,토마토,5키로상자,상,17127,-226,-1.302368466547571,0,0
2024-12-22,토마토,5키로상자,상,0,0,0.0,0,1
2024-12-23,토마토,5키로상자,상,17749,17749,0.0,0,0
2024-12-24,토마토,5키로상자,상,17194,-555,-3.1269367288297936,0,0
2024-12-25,토마토,5키로상자,상,16983,-211,-1.2271722693963012,0,0
2024-12-26,토마토,5키로상자,상,18875,1892,11.140552317022903,0,0
2024-12-27,토마토,5키로상자,상,15662,-3213,-17.02251655629139,0,0
2024-12-28,토마토,5키로상자,상,14914,-748,-4.775890690844081,0,0
2024-12-29,토마토,5키로상자,상,0,0,0.0,0,1
2024-12-30,토마토,5키로상자,상,15120,15120,0.0,0,0
2024-12-31,토마토,5키로상자,상,13560,-1560,-10.317460317460316,0,0
2025-01-01,토마토,5키로상자,상,0,0,0.0,1,0
2025-01-02,토마토,5키로상자,상,13560,13560,0.0,0,0
2025-01-03,토마토,5키로상자,상,13786,13786,0.0,0,0
2025-01-04,토마토,5키로상자,상,12182,12182,0.0,0,0
2025-01-05,,,,0,0,0.0,0,1
2025-01-06,토마토,5키로상자,상,12442,12442,0.0,0,0
2025-01-07,토마토,5키로상자,상,12402,12402,0.0,0,0
2025-01-08,토마토,5키로상자,상,13800,13800,0.0,0,0
2025-01-09,토마토,5키로상자,상,15943,15943,0.0,0,0
2025-01-10,토마토,5키로상자,상,13529,13529,0.0,0,0
2025-01-11,토마토,5키로상자,상,13482,-47,-0.3474018774484441,0,0
2025-01-12,토마토,5키로상자,상,0,0,0.0,0,1
2025-01-13,토마토,5키로상자,상,14174,14174,0.0,0,0
2025-01-14,토마토,5키로상자,상,14749,575,4.056723578382955,0,0
2025-01-15,토마토,5키로상자,상,15132,383,2.596786222794766,0,0
2025-01-16,토마토,5키로상자,상,17534,2402,15.873645255088553,0,0
2025-01-17,토마토,5키로상자,상,17235,-299,-1.70525835519562,0,0
2025-01-18,토마토,5키로상자,상,18789,1554,9.016536118363796,0,0
2025-01-19,토마토,5키로상자,상,0,0,0.0,0,1
2025-01-20,토마토,5키로상자,상,16933,16933,0.0,0,0
2025-01-21,토마토,5키로상자,상,17176,243,1.4350676194413274,0,0
2025-01-22,토마토,5키로상자,상,15297,-1879,-10.939683278993945,0,0
2025-01-23,토마토,5키로상자,상,14576,-721,-4.713342485454664,0,0
2025-01-24,토마토,5키로상자,상,14011,-565,-3.8762349066959385,0,0
2025-01-25,토마토,5키로상자,상,13582,-429,-3.0618799514667048,0,0
2025-01-26,토마토,5키로상자,상,0,0,0.0,0,1
2025-01-27,토마토,5키로상자,상,12497,12497,0.0,0,0
2025-01-28,토마토,5키로상자,상,10907,-1590,-12.723053532847883,0,0
2025-01-29,토마토,5키로상자,상,0,0,0.0,0,0
2025-01-30,토마토,5키로상자,상,0,0,0.0,0,0
2025-01-31,토마토,5키로상자,상,0,0,0.0,0,0
2025-02-01,토마토,5키로상자,상,10626,10626,0.0,0,0
2025-02-02,,,,0,0,0.0,0,1
2025-02-03,토마토,5키로상자,상,13755,13755,0.0,0,0
2025-02-04,토마토,5키로상자,상,14828,14828,0.0,0,0
2025-02-05,토마토,5키로상자,상,15884,15884,0.0,0,0
2025-02-06,토마토,5키로상자,상,17506,17506,0.0,0,0
2025-02-07,토마토,5키로상자,상,17622,17622,0.0,0,0
2025-02-08,토마토,5키로상자,상,16876,16876,0.0,0,0
2025-02-09,,,,0,0,0.0,0,1
2025-02-10,토마토,5키로상자,상,18153,18153,0.0,0,0
2025-02-11,토마토,5키로상자,상,19931,1778,9.794524321048865,0,0
2025-02-12,토마토,5키로상자,상,0,0,0.0,0,0
2025-02-13,토마토,5키로상자,상,24474,24474,0.0,0,0
2025-02-14,토마토,5키로상자,상,24910,436,1.7814823894745444,0,0
2025-02-15,토마토,5키로상자,상,23937,-973,-3.90606182256122,0,0
2025-02-16,토마토,5키로상자,상,0,0,0.0,0,1
2025-02-17,토마토,5키로상자,상,22019,22019,0.0,0,0
2025-02-18,토마토,5키로상자,상,20493,-1526,-6.930378309641673,0,0
2025-02-19,토마토,5키로상자,상,19945,-548,-2.6740838335041235,0,0
2025-02-20,토마토,5키로상자,상,18673,-1272,-6.377538230132865,0,0
2025-02-21,토마토,5키로상자,상,17335,-1338,-7.165426016173083,0,0
2025-02-22,토마토,5키로상자,상,16851,-484,-2.7920392269974044,0,0
2025-02-23,토마토,5키로상자,상,0,0,0.0,0,1
2025-02-24,토마토,5키로상자,상,17324,17324,0.0,0,0
2025-02-25,토마토,5키로상자,상,17446,122,0.7042253521126761,0,0
2025-02-26,토마토,5키로상자,상,16644,-802,-4.597042301960335,0,0
2025-02-27,토마토,5키로상자,상,17331,687,4.12761355443403,0,0
2025-02-28,토마토,5키로상자,상,15883,-1448,-8.354970861462121,1,0
2025-03-01,토마토,5키로상자,상,17352,1469,9.248882452937105,1,0
2025-03-02,,,,0,0,0.0,0,1
2025-03-03,토마토,5키로상자,상,16959,16959,0.0,0,0
2025-03-04,토마토,5키로상자,상,17375,17375,0.0,0,0
2025-03-05,,,,0,0,0.0,0,0
2025-03-06,토마토,5키로상자,상,17104,17104,0.0,0,0
2025-03-07,토마토,5키로상자,상,17244,17244,0.0,0,0
2025-03-08,토마토,5키로상자,상,19090,19090,0.0,0,0
2025-03-09,,,,0,0,0.0,0,1
2025-03-10,토마토,5키로상자,상,18875,18875,0.0,0,0
2025-03-11,토마토,5키로상자,상,18005,-870,-4.609271523178808,0,0
2025-03-12,토마토,5키로상자,상,19231,1226,6.809219661205221,0,0
2025-03-13,토마토,5키로상자,상,18568,-663,-3.447558629296448,0,0
2025-03-14,토마토,5키로상자,상,17533,-1035,-5.574105988797932,0,0
2025-03-15,토마토,5키로상자,상,18722,1189,6.781497747105458,0,0
2025-03-16,토마토,5키로상자,상,0,0,0.0,0,1
2025-03-17,토마토,5키로상자,상,18194,18194,0.0,0,0
2025-03-18,토마토,5키로상자,상,17893,-301,-1.65439155765637,0,0
2025-03-19,토마토,5키로상자,상,17661,-232,-1.2965964343598055,0,0
2025-03-20,토마토,5키로상자,상,17140,-521,-2.950002831096767,0,0
2025-03-21,토마토,5키로상자,상,16767,-373,-2.176196032672112,0,0
2025-03-22,토마토,5키로상자,상,15907,-860,-5.129122681457625,0,0
2025-03-23,토마토,5키로상자,상,0,0,0.0,0,1
2025-03-24,토마토,5키로상자,상,15634,15634,0.0,0,0
2025-03-25,토마토,5키로상자,상,15447,-187,-1.1961110400409365,0,0
2025-03-26,토마토,5키로상자,상,14555,-892,-5.77458406163009,0,0
2025-03-27,토마토,5키로상자,상,15190,635,4.36276193747853,0,0
2025-03-28,토마토,5키로상자,상,14164,-1026,-6.754443712969059,0,0
2025-03-29,토마토,5키로상자,상,14248,84,0.5930528099406948,0,0
2025-03-30,토마토,5키로상자,상,0,0,0.0,0,1
2025-03-31,토마토,5키로상자,상,14598,14598,0.0,0,0
2025-04-01,토마토,5키로상자,상,13514,-1084,-7.425674749965749,0,0
2025-04-02,토마토,5키로상자,상,13724,13724,0.0,0,0
2025-04-03,토마토,5키로상자,상,14494,14494,0.0,0,0
2025-04-04,토마토,5키로상자,상,14138,14138,0.0,0,0
2025-04-05,토마토,5키로상자,상,13828,13828,0.0,0,0
2025-04-06,,,,0,0,0.0,0,1
2025-04-07,토마토,5키로상자,상,14240,14240,0.0,0,0
2025-04-08,토마토,5키로상자,상,14436,14436,0.0,0,0
2025-04-09,토마토,5키로상자,상,13722,13722,0.0,0,0
2025-04-10,토마토,5키로상자,상,14482,14482,0.0,0,0
2025-04-11,토마토,5키로상자,상,14226,-256,-1.7677116420383925,0,0
2025-04-12,토마토,5키로상자,상,13954,-272,-1.9119921270912417,0,0
2025-04-13,토마토,5키로상자,상,0,0,0.0,0,1
